"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Info","SSID","Data rate (Mb/s)"
"882","4.034181","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-15 dBm","Beacon frame, SN=2880, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"899","4.136505","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-15 dBm","Beacon frame, SN=2884, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"917","4.239335","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-15 dBm","Beacon frame, SN=2888, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"936","4.341377","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-14 dBm","Beacon frame, SN=2892, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"964","4.443688","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-15 dBm","Beacon frame, SN=2896, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"993","4.546083","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-17 dBm","Beacon frame, SN=2900, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"1020","4.648490","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-17 dBm","Beacon frame, SN=2908, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"1043","4.750916","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-17 dBm","Beacon frame, SN=2912, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"1066","4.853718","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-17 dBm","Beacon frame, SN=2916, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"1095","4.955672","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-17 dBm","Beacon frame, SN=2920, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"1114","5.058470","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-16 dBm","Beacon frame, SN=2924, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"1145","5.160849","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-16 dBm","Beacon frame, SN=2928, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"1171","5.262949","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-17 dBm","Beacon frame, SN=2932, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"1193","5.365312","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-17 dBm","Beacon frame, SN=2936, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"1213","5.467662","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-16 dBm","Beacon frame, SN=2940, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"1240","5.570079","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-17 dBm","Beacon frame, SN=2946, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"1262","5.672463","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-17 dBm","Beacon frame, SN=2952, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"1294","5.774886","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-17 dBm","Beacon frame, SN=2962, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"1319","5.877289","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-17 dBm","Beacon frame, SN=2966, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"1351","5.979683","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-17 dBm","Beacon frame, SN=2970, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"1377","6.082284","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-17 dBm","Beacon frame, SN=2974, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"1399","6.184490","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-17 dBm","Beacon frame, SN=2978, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"1428","6.286844","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-16 dBm","Beacon frame, SN=2982, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"1449","6.389428","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-18 dBm","Beacon frame, SN=2989, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"1475","6.491677","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-18 dBm","Beacon frame, SN=2993, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"1499","6.594109","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-17 dBm","Beacon frame, SN=2997, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"1537","6.696624","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-18 dBm","Beacon frame, SN=3003, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"1569","6.798887","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-17 dBm","Beacon frame, SN=3005, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"1592","6.901429","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-17 dBm","Beacon frame, SN=3013, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"1614","7.003676","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-18 dBm","Beacon frame, SN=3017, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"1637","7.106098","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-17 dBm","Beacon frame, SN=3021, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"1656","7.208485","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-17 dBm","Beacon frame, SN=3025, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"1674","7.311041","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-17 dBm","Beacon frame, SN=3029, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"1696","7.413260","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-17 dBm","Beacon frame, SN=3033, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"1743","7.515759","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-17 dBm","Beacon frame, SN=3037, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"1769","7.618073","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-18 dBm","Beacon frame, SN=3041, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"1799","7.721530","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-18 dBm","Beacon frame, SN=3045, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"1845","7.925272","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-17 dBm","Beacon frame, SN=3053, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"1885","8.027683","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-17 dBm","Beacon frame, SN=3057, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"1914","8.132902","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-16 dBm","Beacon frame, SN=3061, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"1937","8.235931","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-16 dBm","Beacon frame, SN=3065, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"1959","8.334888","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-16 dBm","Beacon frame, SN=3069, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"1980","8.437289","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-17 dBm","Beacon frame, SN=3073, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"2025","8.539633","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-17 dBm","Beacon frame, SN=3077, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"2063","8.642085","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-17 dBm","Beacon frame, SN=3081, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"2092","8.744452","1e:9d:72:6d:c4:11","Broadcast","802.11","408","0 dBm","Beacon frame, SN=3083, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"2116","8.846723","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-17 dBm","Beacon frame, SN=3087, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"2140","8.921867","1e:9d:72:6d:c4:11","VantivaUSA_c6:bc:f0","802.11","516","-16 dBm","Probe Response, SN=3094, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"2141","8.922587","1e:9d:72:6d:c4:11","VantivaUSA_c6:bc:f0","802.11","516","-16 dBm","Probe Response, SN=3094, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"2144","8.926483","1e:9d:72:6d:c4:11","VantivaUSA_c6:bc:f0","802.11","516","-16 dBm","Probe Response, SN=3094, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"2145","8.927329","1e:9d:72:6d:c4:11","VantivaUSA_c6:bc:f0","802.11","516","-16 dBm","Probe Response, SN=3094, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"2148","8.949535","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-16 dBm","Beacon frame, SN=3095, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"2186","9.051746","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-17 dBm","Beacon frame, SN=3099, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"2209","9.154097","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-17 dBm","Beacon frame, SN=3103, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"2237","9.256568","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-17 dBm","Beacon frame, SN=3107, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"2256","9.358987","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-16 dBm","Beacon frame, SN=3111, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"2278","9.461427","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-16 dBm","Beacon frame, SN=3115, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"2297","9.563694","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-17 dBm","Beacon frame, SN=3119, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"2321","9.666072","1e:9d:72:6d:c4:11","Broadcast","802.11","408","0 dBm","Beacon frame, SN=3125, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"2351","9.768442","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-17 dBm","Beacon frame, SN=3133, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"2374","9.870861","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-17 dBm","Beacon frame, SN=3137, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"2407","9.973258","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-16 dBm","Beacon frame, SN=3141, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"2446","10.075660","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-16 dBm","Beacon frame, SN=3145, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"2475","10.178088","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-16 dBm","Beacon frame, SN=3149, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"2508","10.280494","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-16 dBm","Beacon frame, SN=3153, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"2540","10.382873","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-16 dBm","Beacon frame, SN=3157, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"2562","10.485408","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-16 dBm","Beacon frame, SN=3161, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"2593","10.587675","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-16 dBm","Beacon frame, SN=3165, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"2621","10.690081","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-16 dBm","Beacon frame, SN=3170, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"2671","10.894864","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-16 dBm","Beacon frame, SN=3181, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"2700","10.997392","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-16 dBm","Beacon frame, SN=3185, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"2740","11.099662","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-15 dBm","Beacon frame, SN=3190, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"2773","11.202087","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-15 dBm","Beacon frame, SN=3194, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"2804","11.304481","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-15 dBm","Beacon frame, SN=3198, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"2825","11.407272","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-14 dBm","Beacon frame, SN=3202, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"2850","11.509279","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-14 dBm","Beacon frame, SN=3206, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"2871","11.611876","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-16 dBm","Beacon frame, SN=3210, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"2903","11.714121","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-16 dBm","Beacon frame, SN=3215, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"2931","11.816494","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-16 dBm","Beacon frame, SN=3219, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"2952","11.918865","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-15 dBm","Beacon frame, SN=3223, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"2997","12.123660","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-13 dBm","Beacon frame, SN=3231, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"3050","12.328564","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-14 dBm","Beacon frame, SN=3239, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"3072","12.430901","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-14 dBm","Beacon frame, SN=3243, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"3096","12.533430","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-15 dBm","Beacon frame, SN=3247, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"3138","12.635704","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-15 dBm","Beacon frame, SN=3251, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"3173","12.738421","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-16 dBm","Beacon frame, SN=3260, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"3206","12.841104","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-17 dBm","Beacon frame, SN=3269, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"3228","12.944465","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-15 dBm","Beacon frame, SN=3273, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"3249","13.045581","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-16 dBm","Beacon frame, SN=3277, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"3280","13.147986","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-15 dBm","Beacon frame, SN=3281, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"3304","13.250091","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-16 dBm","Beacon frame, SN=3285, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"3330","13.352426","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-15 dBm","Beacon frame, SN=3289, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"3345","13.455306","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-17 dBm","Beacon frame, SN=3293, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"3373","13.557418","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-15 dBm","Beacon frame, SN=3297, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"3385","13.659683","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-16 dBm","Beacon frame, SN=3301, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"3404","13.762460","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-16 dBm","Beacon frame, SN=3305, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"3435","13.864818","1e:9d:72:6d:c4:11","Broadcast","802.11","408","0 dBm","Beacon frame, SN=3309, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"3449","13.928661","1e:9d:72:6d:c4:11","VantivaUSA_8d:49:90","802.11","516","-16 dBm","Probe Response, SN=3313, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"3450","13.929405","1e:9d:72:6d:c4:11","VantivaUSA_8d:49:90","802.11","516","-17 dBm","Probe Response, SN=3313, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"3451","13.930211","1e:9d:72:6d:c4:11","VantivaUSA_8d:49:90","802.11","516","-16 dBm","Probe Response, SN=3313, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"3452","13.930915","1e:9d:72:6d:c4:11","VantivaUSA_8d:49:90","802.11","516","-15 dBm","Probe Response, SN=3313, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"3455","13.936868","1e:9d:72:6d:c4:11","VantivaUSA_8d:49:90","802.11","516","0 dBm","Probe Response, SN=3314, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"3456","13.939372","1e:9d:72:6d:c4:11","VantivaUSA_8d:49:90","802.11","516","-16 dBm","Probe Response, SN=3314, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"3462","13.968904","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-15 dBm","Beacon frame, SN=3315, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"3480","14.069386","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-16 dBm","Beacon frame, SN=3319, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"3496","14.171755","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-16 dBm","Beacon frame, SN=3323, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"3509","14.274133","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-15 dBm","Beacon frame, SN=3327, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"3528","14.376479","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-15 dBm","Beacon frame, SN=3331, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"3538","14.479203","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-14 dBm","Beacon frame, SN=3335, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"3554","14.581637","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-14 dBm","Beacon frame, SN=3339, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"3567","14.683845","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-14 dBm","Beacon frame, SN=3347, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"3581","14.786196","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-14 dBm","Beacon frame, SN=3351, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"3600","14.888478","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-15 dBm","Beacon frame, SN=3355, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"3618","14.990895","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-15 dBm","Beacon frame, SN=3359, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"3636","15.093353","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-16 dBm","Beacon frame, SN=3363, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"3660","15.195719","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-16 dBm","Beacon frame, SN=3367, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"3680","15.298709","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-16 dBm","Beacon frame, SN=3371, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"3699","15.400620","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-17 dBm","Beacon frame, SN=3375, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"3725","15.502851","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-17 dBm","Beacon frame, SN=3379, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"3737","15.605334","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-16 dBm","Beacon frame, SN=3383, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"3759","15.707678","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-16 dBm","Beacon frame, SN=3387, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"3795","15.810113","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-90 dBm","Beacon frame, SN=3395, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"3825","15.912489","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-18 dBm","Beacon frame, SN=3399, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"3850","16.015133","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-19 dBm","Beacon frame, SN=3403, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"3861","16.084215","1e:9d:72:6d:c4:11","8e:8e:5e:1e:8c:8d","802.11","516","-21 dBm","Probe Response, SN=3407, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"3862","16.085105","1e:9d:72:6d:c4:11","8e:8e:5e:1e:8c:8d","802.11","516","-21 dBm","Probe Response, SN=3407, FN=0, Flags=....R...C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"3868","16.102171","1e:9d:72:6d:c4:11","8e:8e:5e:1e:8c:8d","802.11","516","-96 dBm","Probe Response, SN=3408, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"3872","16.117276","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-21 dBm","Beacon frame, SN=3409, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"3898","16.219668","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-19 dBm","Beacon frame, SN=3413, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"3915","16.322092","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-17 dBm","Beacon frame, SN=3417, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"3933","16.424776","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-23 dBm","Beacon frame, SN=3421, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"3957","16.526883","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-18 dBm","Beacon frame, SN=3428, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"3978","16.629484","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-18 dBm","Beacon frame, SN=3432, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
"3996","16.731684","1e:9d:72:6d:c4:11","Broadcast","802.11","408","-15 dBm","Beacon frame, SN=3436, FN=0, Flags=........C, BI=100, SSID=""MahjFi""","""MahjFi""","6"
