"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)"
"33011","99.793413","Commscope_23:24:6c","Broadcast","802.11","287","-42 dBm"
"33044","99.894706","Commscope_23:24:6c","Broadcast","802.11","287","-40 dBm"
"33085","99.997556","Commscope_23:24:6c","Broadcast","802.11","287","-40 dBm"
"33132","100.099999","Commscope_23:24:6c","Broadcast","802.11","287","-40 dBm"
"33154","100.157172","Commscope_23:24:6c","VantivaUSA_da:e6:14","802.11","387","-39 dBm"
"33155","100.157175","Commscope_23:24:6c","VantivaUSA_da:e6:14","802.11","387","-40 dBm"
"33156","100.158780","Commscope_23:24:6c","VantivaUSA_da:e6:14","802.11","387","-40 dBm"
"33157","100.158784","Commscope_23:24:6c","VantivaUSA_da:e6:14","802.11","387","-40 dBm"
"33173","100.173107","Commscope_23:24:6c","VantivaUSA_da:e6:14","802.11","387","-41 dBm"
"33174","100.173111","Commscope_23:24:6c","VantivaUSA_da:e6:14","802.11","387","-39 dBm"
"33177","100.175236","Commscope_23:24:6c","VantivaUSA_da:e6:14","802.11","387","-40 dBm"
"33178","100.175240","Commscope_23:24:6c","VantivaUSA_da:e6:14","802.11","387","-40 dBm"
"33196","100.208014","Commscope_23:24:6c","Broadcast","802.11","287","-42 dBm"
"33236","100.311471","Commscope_23:24:6c","Broadcast","802.11","287","-39 dBm"
"33303","100.509956","Commscope_23:24:6c","Broadcast","802.11","287","-39 dBm"
"33352","100.617437","Commscope_23:24:6c","Broadcast","802.11","287","-39 dBm"
"33395","100.718739","Commscope_23:24:6c","Broadcast","802.11","287","-40 dBm"
"33437","100.823568","Commscope_23:24:6c","Broadcast","802.11","287","-39 dBm"
"33467","100.920730","Commscope_23:24:6c","Broadcast","802.11","287","-41 dBm"
"33503","101.021661","Commscope_23:24:6c","Broadcast","802.11","287","-41 dBm"
"33539","101.128491","Commscope_23:24:6c","Broadcast","802.11","287","-41 dBm"
"33578","101.230105","Commscope_23:24:6c","Broadcast","802.11","287","-39 dBm"
"33612","101.330403","Commscope_23:24:6c","Broadcast","802.11","287","-39 dBm"
"33638","101.435415","Commscope_23:24:6c","Broadcast","802.11","287","-39 dBm"
"33676","101.537156","Commscope_23:24:6c","Broadcast","802.11","287","-40 dBm"
"33703","101.636747","Commscope_23:24:6c","Broadcast","802.11","287","-40 dBm"
"33742","101.738650","Commscope_23:24:6c","Broadcast","802.11","287","-39 dBm"
"33773","101.853807","Commscope_23:24:6c","Broadcast","802.11","287","-40 dBm"
"33812","101.944396","Commscope_23:24:6c","Broadcast","802.11","287","-40 dBm"
"33845","102.049634","Commscope_23:24:6c","Broadcast","802.11","287","-40 dBm"
"33883","102.149616","Commscope_23:24:6c","Broadcast","802.11","287","-39 dBm"
"33940","102.251965","Commscope_23:24:6c","Broadcast","802.11","287","-39 dBm"
"33982","102.353416","Commscope_23:24:6c","Broadcast","802.11","287","-39 dBm"
"34021","102.458829","Commscope_23:24:6c","Broadcast","802.11","287","-41 dBm"
"34059","102.558224","Commscope_23:24:6c","Broadcast","802.11","287","-39 dBm"
"34091","102.660483","Commscope_23:24:6c","Broadcast","802.11","287","-42 dBm"
"34121","102.766632","Commscope_23:24:6c","Broadcast","802.11","287","-42 dBm"
"34153","102.870173","Commscope_23:24:6c","Broadcast","802.11","287","-40 dBm"
"34193","102.968542","Commscope_23:24:6c","Broadcast","802.11","287","-40 dBm"
"34229","103.072858","Commscope_23:24:6c","Broadcast","802.11","287","0 dBm"
"34267","103.172587","Commscope_23:24:6c","Broadcast","802.11","287","-40 dBm"
"34287","103.231569","Commscope_23:24:6c","NestLabs_90:13:f4","802.11","387","-40 dBm"
"34288","103.232232","Commscope_23:24:6c","NestLabs_90:13:f4","802.11","387","-40 dBm"
"34289","103.237609","Commscope_23:24:6c","NestLabs_90:13:f4","802.11","387","-40 dBm"
"34290","103.237615","Commscope_23:24:6c","NestLabs_90:13:f4","802.11","387","-40 dBm"
"34293","103.256139","Commscope_23:24:6c","NestLabs_90:13:f4","802.11","387","-42 dBm"
"34294","103.256144","Commscope_23:24:6c","NestLabs_90:13:f4","802.11","387","-40 dBm"
"34295","103.256148","Commscope_23:24:6c","NestLabs_90:13:f4","802.11","387","-40 dBm"
"34296","103.256153","Commscope_23:24:6c","NestLabs_90:13:f4","802.11","387","-40 dBm"
"34308","103.276087","Commscope_23:24:6c","Broadcast","802.11","287","-40 dBm"
"34323","103.308523","Commscope_23:24:6c","9e:0c:40:d0:0e:d3","802.11","387","-42 dBm"
"34329","103.311082","Commscope_23:24:6c","9e:0c:40:d0:0e:d3","802.11","387","-40 dBm"
"34331","103.311087","Commscope_23:24:6c","9e:0c:40:d0:0e:d3","802.11","387","-40 dBm"
"34332","103.312246","Commscope_23:24:6c","9e:0c:40:d0:0e:d3","802.11","387","-42 dBm"
"34338","103.318668","Commscope_23:24:6c","NestLabs_90:13:f4","802.11","387","-40 dBm"
"34339","103.324065","Commscope_23:24:6c","NestLabs_90:13:f4","802.11","387","-40 dBm"
"34340","103.324071","Commscope_23:24:6c","NestLabs_90:13:f4","802.11","387","-40 dBm"
"34341","103.324075","Commscope_23:24:6c","NestLabs_90:13:f4","802.11","387","-40 dBm"
"34346","103.328328","Commscope_23:24:6c","9e:0c:40:d0:0e:d3","802.11","387","-40 dBm"
"34362","103.384140","Commscope_23:24:6c","Broadcast","802.11","287","-40 dBm"
"34394","103.480560","Commscope_23:24:6c","Broadcast","802.11","287","-40 dBm"
"34424","103.581988","Commscope_23:24:6c","Broadcast","802.11","287","-40 dBm"
"34455","103.689199","Commscope_23:24:6c","Broadcast","802.11","287","0 dBm"
"34494","103.793166","Commscope_23:24:6c","Broadcast","802.11","287","-43 dBm"
"34532","103.894388","Commscope_23:24:6c","Broadcast","802.11","287","-43 dBm"
"34559","103.991892","Commscope_23:24:6c","Broadcast","802.11","287","-40 dBm"
"34602","104.093251","Commscope_23:24:6c","Broadcast","802.11","287","-41 dBm"
"34619","104.167431","Commscope_23:24:6c","VantivaUSA_f4:90:cd","802.11","387","-39 dBm"
"34620","104.167438","Commscope_23:24:6c","VantivaUSA_f4:90:cd","802.11","387","-39 dBm"
"34621","104.167442","Commscope_23:24:6c","VantivaUSA_f4:90:cd","802.11","387","-40 dBm"
"34622","104.167447","Commscope_23:24:6c","VantivaUSA_f4:90:cd","802.11","387","-40 dBm"
"34640","104.202518","Commscope_23:24:6c","Broadcast","802.11","287","-39 dBm"
"34674","104.299034","Commscope_23:24:6c","Broadcast","802.11","287","-39 dBm"
"34708","104.400659","Commscope_23:24:6c","Broadcast","802.11","287","-38 dBm"
"34788","104.606325","Commscope_23:24:6c","Broadcast","802.11","287","-38 dBm"
"34821","104.713414","Commscope_23:24:6c","Broadcast","802.11","287","-36 dBm"
"34843","104.786798","Commscope_23:24:6c","a8:38:5c:c3:46:a1","802.11","387","-37 dBm"
"34844","104.786801","Commscope_23:24:6c","a8:38:5c:c3:46:a1","802.11","387","-37 dBm"
"34845","104.789158","Commscope_23:24:6c","a8:38:5c:c3:46:a1","802.11","387","-37 dBm"
"34846","104.789250","Commscope_23:24:6c","a8:38:5c:c3:46:a1","802.11","387","-38 dBm"
"34862","104.815712","Commscope_23:24:6c","Broadcast","802.11","287","-37 dBm"
"34900","104.913445","Commscope_23:24:6c","Broadcast","802.11","287","-37 dBm"
"34923","104.990387","Commscope_23:24:6c","16:40:4c:0a:3b:12","802.11","387","-36 dBm"
"34925","104.990400","Commscope_23:24:6c","16:40:4c:0a:3b:12","802.11","387","-37 dBm"
"34930","104.991665","Commscope_23:24:6c","16:40:4c:0a:3b:12","802.11","387","-37 dBm"
"34931","104.991670","Commscope_23:24:6c","16:40:4c:0a:3b:12","802.11","387","-36 dBm"
"34948","105.020688","Commscope_23:24:6c","Broadcast","802.11","287","-37 dBm"
"34984","105.117586","Commscope_23:24:6c","Broadcast","802.11","287","0 dBm"
"35013","105.223711","Commscope_23:24:6c","Broadcast","802.11","287","-36 dBm"
"35050","105.322287","Commscope_23:24:6c","Broadcast","802.11","287","-36 dBm"
"35077","105.372795","Commscope_23:24:6c","VantivaUSA_e6:e2:80","802.11","387","0 dBm"
"35078","105.372860","Commscope_23:24:6c","VantivaUSA_e6:e2:80","802.11","387","0 dBm"
"35084","105.382147","Commscope_23:24:6c","VantivaUSA_e6:e2:80","802.11","387","-36 dBm"
"35085","105.382152","Commscope_23:24:6c","VantivaUSA_e6:e2:80","802.11","387","-36 dBm"
"35086","105.382157","Commscope_23:24:6c","VantivaUSA_e6:e2:80","802.11","387","-36 dBm"
"35087","105.382161","Commscope_23:24:6c","VantivaUSA_e6:e2:80","802.11","387","-36 dBm"
"35105","105.428438","Commscope_23:24:6c","Broadcast","802.11","287","-35 dBm"
"35140","105.527069","Commscope_23:24:6c","Broadcast","802.11","287","-36 dBm"
"35160","105.637623","Commscope_23:24:6c","Broadcast","802.11","287","-37 dBm"
"35188","105.733241","Commscope_23:24:6c","Broadcast","802.11","287","0 dBm"
"35223","105.836954","Commscope_23:24:6c","Broadcast","802.11","287","-36 dBm"
"35257","105.938954","Commscope_23:24:6c","Broadcast","802.11","287","-37 dBm"
"35285","106.038673","Commscope_23:24:6c","Broadcast","802.11","287","-39 dBm"
"35320","106.141102","Commscope_23:24:6c","Broadcast","802.11","287","0 dBm"
"35354","106.244285","Commscope_23:24:6c","Broadcast","802.11","287","-39 dBm"
"35382","106.347164","Commscope_23:24:6c","Broadcast","802.11","287","-39 dBm"
"35422","106.451781","Commscope_23:24:6c","Broadcast","802.11","287","0 dBm"
"35461","106.551856","Commscope_23:24:6c","Broadcast","802.11","287","-39 dBm"
"35499","106.656849","Commscope_23:24:6c","Broadcast","802.11","287","-38 dBm"
"35533","106.755795","Commscope_23:24:6c","Broadcast","802.11","287","-37 dBm"
"35564","106.860958","Commscope_23:24:6c","Broadcast","802.11","287","-36 dBm"
"35593","106.966670","Commscope_23:24:6c","Broadcast","802.11","287","-38 dBm"
"35622","107.063806","Commscope_23:24:6c","Broadcast","802.11","287","-37 dBm"
"35682","107.268471","Commscope_23:24:6c","Broadcast","802.11","287","-37 dBm"
